發文ID,,文章ID,發文時間,更新時間,樓層,留言內容,按讚數,withNickname,是否被作者隱藏,meta,性別,學校,個人主頁,是否為發文者,reportReason,mediaMeta,是否隱藏,inReview,reportReasonText,isSuspiciousAccount,isModerator,postAvatar,verifiedBadge,memberType
cf77ff7d-c9ad-4e36-b3ad-014ffa49e00b,True,236001652,2021-05-16T05:41:32.885Z,2021-05-16T05:41:32.885Z,24,好好笑xddd,0.0,False,False,{},M,中山醫學大學,,False,,[],False,False,,False,False,,False,
fac9d7c5-5b85-4ffa-98b2-b682f2c8af44,True,236001652,2021-05-16T05:50:00.266Z,2021-05-16T05:50:00.266Z,25,"B10 超贊同 🥲
到底是誰第一個說的",0.0,False,False,{},F,國立臺中科技大學,,False,,[],False,False,,False,False,,False,
cec333a9-c589-447f-b1af-c0338e2c6136,False,236001652,2021-05-16T06:50:10.486Z,2021-05-16T06:50:10.486Z,26,"https://www.dcard.tw/f/2019_ncov/p/236006145

讚唷讓世界看見台灣怎麼滅亡",1.0,False,False,{},M,嘉南藥理大學,資訊管理系,False,,[],False,False,,False,False,,False,
7748189a-29dd-41b2-841f-73559f5ef966,True,236002850,2021-05-15T17:45:32.388Z,2021-05-15T17:46:08.642Z,1,"人家只在乎每天有沒有炮打而已
這時間點會去這些地方的都是些垃圾",38.0,False,False,{},M,輔仁大學,,False,,[],False,False,,False,False,,False,
59f00309-70f2-44f1-83da-44eca4a6138d,True,236002850,2021-05-15T18:11:49.152Z,2021-05-15T18:11:49.152Z,2,傻眼,0.0,False,False,{},F,嘉南藥理大學,,False,,[],False,False,,False,False,,False,
f8da1f73-997b-49f2-8b09-6653ccdd2495,True,236002850,2021-05-16T06:18:25.481Z,2021-05-16T06:18:53.403Z,3,"該重罰了吧？
謠言最高300萬，辦這種活動可以3000萬嗎？",1.0,False,False,{},M,國立臺灣海洋大學,,False,,[],False,False,,False,False,,False,
2f75b191-b8bf-4eb5-a287-f71d092a1d86,True,235994398,2021-05-15T01:42:04.603Z,2021-05-15T01:42:04.603Z,1,+1,0.0,False,False,{},M,正修科技大學,,False,,[],False,False,,False,False,,False,
0be7f6c5-9ab4-432f-9473-af848019dd38,True,235994398,2021-05-15T01:42:12.953Z,2021-05-15T01:42:12.953Z,2,+1 卡個位,0.0,False,False,{},M,國立臺北科技大學,,False,,[],False,False,,False,False,,False,
763ddae0-fc0a-4309-bb4b-48f082e63843,True,235994398,2021-05-15T01:42:15.733Z,2021-05-15T01:42:15.733Z,3,報,0.0,False,False,{},M,龍華科技大學,,False,,[],False,False,,False,False,,False,
b1d05ee8-e294-4685-b435-b14633e3757e,True,235994398,2021-05-15T01:42:37.719Z,2021-05-15T01:42:37.719Z,4,疫情聚會？,5.0,False,False,{},M,國立高雄大學,,False,,[],False,False,,False,False,,False,
57989b25-17fa-4a41-aed8-85dd0a6c3eb3,True,235994398,2021-05-15T01:42:42.023Z,2021-05-15T01:42:42.023Z,5,卡,0.0,False,False,{},M,國立臺北科技大學,,False,,[],False,False,,False,False,,False,
603c678c-fe27-4616-b59f-a28ace77fe15,True,235994398,2021-05-15T01:42:48.799Z,2021-05-15T01:42:48.799Z,6,師父 早安～ 在北部辦嗎！！😆,0.0,False,False,{},F,致理科技大學,,False,,[],False,False,,False,False,,False,
83383051-bc78-4034-bc69-fb54c9b273e5,True,235994398,2021-05-15T01:42:54.786Z,2021-05-15T01:42:54.786Z,7,+1,0.0,False,False,{},M,東海大學,,False,,[],False,False,,False,False,,False,
d42ff21a-6807-498a-b391-2db333307b64,True,235994398,2021-05-15T01:42:57.436Z,2021-05-15T01:42:57.436Z,8,卡,0.0,False,False,{},F,東吳大學,,False,,[],False,False,,False,False,,False,
fa96e9c5-a136-4a88-9a07-aea8eaeef239,True,235994398,2021-05-15T01:43:06.973Z,2021-05-15T01:43:06.973Z,9,+,0.0,False,False,{},M,銘傳大學,,False,,[],False,False,,False,False,,False,
2c3470f4-3587-4a81-a5aa-61c65717c769,True,235994398,2021-05-15T01:43:11.329Z,2021-05-15T01:43:11.329Z,10,南無阿彌陀佛,0.0,False,False,{},M,慈濟大學,,False,,[],False,False,,False,False,,False,
2d55e128-70a3-4293-93de-9e92f824b1c2,False,235994398,2021-05-15T01:43:41.816Z,2021-05-15T01:43:41.816Z,11,"B6 
往後疫情結束
我腳開刀完能走路時啦",0.0,True,False,{},M,股海賭俠,x3388520,True,,[],False,False,,False,False,,False,
ee631c69-e0ef-426e-8075-38231f8eba0e,False,235994398,2021-05-15T01:43:49.163Z,2021-05-15T01:43:49.163Z,12,我要+1,0.0,True,False,{},F,卡稱我真的想不到,yc914,False,,[],False,False,,False,False,,False,
231d57d9-3aaa-4b13-b8db-943bd393890f,True,235994398,2021-05-15T01:43:50.435Z,2021-05-15T01:43:50.435Z,13,Me,0.0,False,False,{},M,國立高雄科技大學,,False,,[],False,False,,False,False,,False,
197bd650-9339-4639-9608-c8196e6c0c97,False,235994398,2021-05-15T01:44:05.639Z,2021-05-15T01:44:05.639Z,14,"B6 
早
在高雄首場",1.0,True,False,{},M,股海賭俠,x3388520,True,,[],False,False,,False,False,,False,
80c2a54e-b4a5-46bd-8ed5-f2f802ea4b53,True,235994398,2021-05-15T01:44:10.181Z,2021-05-15T01:44:10.181Z,15,+1,0.0,False,False,{},F,南臺科技大學,,False,,[],False,False,,False,False,,False,
a1042768-889c-47ed-8961-9d05c0976360,True,235994398,2021-05-15T01:44:40.181Z,2021-05-15T01:44:40.181Z,16,+1,0.0,False,False,{},M,臺灣警察專科學校,,False,,[],False,False,,False,False,,False,
73e93ddd-4eb3-4f4f-8896-22ec17c4358c,True,235994398,2021-05-15T01:45:44.872Z,2021-05-15T01:45:44.872Z,17,"獅子會嗎？
https://i.imgur.com/xmWeUMK.jpg",0.0,False,False,{},M,國立臺灣海洋大學,,False,,"[{'id': 'a7376a6e-0c0c-4f53-8b7f-137e646938ff', 'url': 'https://i.imgur.com/xmWeUMKl.jpg', 'normalizedUrl': 'https://i.imgur.com/xmWeUMKl.jpg', 'thumbnail': 'https://i.imgur.com/xmWeUMKl.jpg', 'type': 'image/thumbnail', 'tags': [], 'createdAt': '2021-05-15T01:45:44.872Z', 'updatedAt': '2021-05-15T01:45:44.872Z', 'width': 738, 'height': 960}, {'id': 'a7376a6e-0c0c-4f53-8b7f-137e646938ff', 'url': 'https://i.imgur.com/xmWeUMK.jpg', 'normalizedUrl': 'https://imgur.com/xmWeUMK', 'thumbnail': 'https://i.imgur.com/xmWeUMKl.jpg', 'type': 'image/imgur', 'tags': [], 'createdAt': '2021-05-15T01:45:44.872Z', 'updatedAt': '2021-05-15T01:45:44.872Z', 'width': 738, 'height': 960}]",False,False,,False,False,,False,
1d516aee-1589-4240-8f3a-705ccddfdbc7,False,235994398,2021-05-15T01:45:50.194Z,2021-05-15T01:45:50.194Z,18,+1 我要我要,0.0,True,False,{},F,嗶嗶啵啵嗶啵啵,peipei11,False,,[],False,False,,False,False,,False,
8edba5ff-390e-42e8-a635-d2e89e30a995,False,235994398,2021-05-15T01:46:39.748Z,2021-05-15T01:46:39.748Z,19,南部啦,0.0,True,False,{},F,女兒好愛媽媽怎麼辦,duketaugunmama,False,,[],False,False,,False,False,,False,
d21fab85-3f29-4e56-b5f3-15ee00a281b2,False,235994398,2021-05-15T01:46:48.189Z,2021-05-15T01:46:48.189Z,20,+++我想加入,0.0,False,False,{},M,大葉大學,機械與自動化工程學系,False,,[],False,False,,False,False,,False,
c1bb7299-12ad-4666-9701-41bf49bbc26d,False,235994398,2021-05-15T01:47:00.409Z,2021-05-15T01:47:00.409Z,21,"B17 
你敢來什麽會都可以",1.0,True,False,{},M,股海賭俠,x3388520,True,,[],False,False,,False,False,,False,
028b89c3-a562-4a23-9d1f-50dfa5ff075d,False,235994398,2021-05-15T01:47:22.606Z,2021-05-15T01:47:22.606Z,22,+1,0.0,True,False,{},M,無尾熊,ivan1209,False,,[],False,False,,False,False,,False,
bc51f34d-d985-49e8-8eb6-3722d57c75c7,False,235994398,2021-05-15T01:48:16.003Z,2021-05-15T01:48:16.003Z,23,+1,0.0,False,False,{},M,高雄醫學大學,牙醫學系,False,,[],False,False,,False,False,,False,
09b5a101-414a-41ae-a33d-b024d7fe971d,True,235994398,2021-05-15T01:48:17.914Z,2021-05-15T01:48:17.914Z,24,+1,0.0,False,False,{},M,朝陽科技大學,,False,,[],False,False,,False,False,,False,
cb5ca0f9-621b-4377-9c6f-80d1be8aad87,True,235994398,2021-05-15T01:49:26.316Z,2021-05-15T01:49:26.316Z,25,+1,0.0,False,False,{},M,國立臺灣大學,,False,,[],False,False,,False,False,,False,
21734a33-053d-447f-afd5-9d3978837274,False,235994398,2021-05-15T01:50:31.581Z,2021-05-15T01:50:31.581Z,26,卡,0.0,True,False,{},M,匿名,hanklan0815,False,,[],False,False,,False,False,,False,
1761b7b0-be5b-4c76-bbe7-49c23bbc2d74,True,235994398,2021-05-15T01:51:55.632Z,2021-05-15T01:51:55.632Z,27,+1,0.0,False,False,{},F,朝陽科技大學,,False,,[],False,False,,False,False,,False,
e8f38636-3caf-427c-aa36-34a0cb62d539,False,235994398,2021-05-15T01:52:34.823Z,2021-05-15T01:52:34.823Z,28,台北場+1,0.0,True,False,{},M,安靜,quite1979,False,,[],False,False,,False,False,,False,
af9f5fd0-2db0-4acd-8558-e64afced686a,False,235994398,2021-05-15T01:52:38.879Z,2021-05-15T01:52:38.879Z,29,"B4 
最快疫情結束後",0.0,True,False,{},M,股海賭俠,x3388520,True,,[],False,False,,False,False,,False,
50864cc3-38b2-419c-97f7-e08ec3decf37,False,235994398,2021-05-15T01:53:43.208Z,2021-05-15T01:53:43.208Z,30,"B10 
這位大師
你天天木魚在敲還有時間炒股？",0.0,True,False,{},M,股海賭俠,x3388520,True,,[],False,False,,False,False,,False,
37f01cd7-705d-4283-b98a-204b4bb21161,True,235993401,2021-05-14T18:20:25.928Z,2021-05-14T18:20:25.928Z,1,"有時候蚊子品種不同包也長的不一樣耶
至少我就有蚊子咬長這樣過030",24.0,False,False,{},F,淡江大學,,False,,[],False,False,,False,False,,False,
20679ee4-ec22-4bbf-a9a1-b154dc85a300,True,235993401,2021-05-14T21:35:07.376Z,2021-05-14T21:35:07.376Z,2,"我最近也常常被咬欸 只是我也不知道是什麼
我明明床單都拿去洗過了",1.0,False,False,{},M,崇仁醫護管理專科學校,,False,,[],False,False,,False,False,,False,
6f70d570-3dbe-4868-aa79-a28b85e4a860,True,235993401,2021-05-15T02:42:59.553Z,2021-05-15T02:42:59.553Z,3,中間有結痂應該就是跳蚤啦 之後還會留一點褐色的疤,9.0,False,False,{},M,國立宜蘭大學,,False,,[],False,False,,False,False,,False,
63f04e70-1558-4d16-81a7-0469babab0db,True,235993401,2021-05-15T10:52:30.656Z,2021-05-15T10:52:30.656Z,4,"跳蚤 或是很毒的蚊子
可以去皮膚科拿藥擦
會止癢很多
但這會留疤留一陣子😗",6.0,False,False,{},F,國立臺灣體育運動大學,,False,,[],False,False,,False,False,,False,
b9069316-39e6-45b1-aa0f-c1e82afbd16b,True,235993401,2021-05-15T12:01:28.351Z,2021-05-15T12:01:28.351Z,5,"覺得就是跳蚤😤
跟我被咬的那個包很像
前陣子兩隻腳都被狂咬
癢到爆而且好幾天都不會好還留疤
https://i.imgur.com/yJRQ9Qq.jpg
https://i.imgur.com/WhVTujO.jpg",4.0,False,False,{},F,文藻外語大學,,False,,"[{'id': 'ec767c3c-e385-4dd8-81cf-850e65895dfe', 'url': 'https://i.imgur.com/yJRQ9Qql.jpg', 'normalizedUrl': 'https://i.imgur.com/yJRQ9Qql.jpg', 'thumbnail': 'https://i.imgur.com/yJRQ9Qql.jpg', 'type': 'image/thumbnail', 'tags': [], 'createdAt': '2021-05-15T12:01:28.351Z', 'updatedAt': '2021-05-15T12:01:28.351Z', 'width': 1108, 'height': 1478}, {'id': 'ec767c3c-e385-4dd8-81cf-850e65895dfe', 'url': 'https://i.imgur.com/yJRQ9Qq.jpg', 'normalizedUrl': 'https://imgur.com/yJRQ9Qq', 'thumbnail': 'https://i.imgur.com/yJRQ9Qql.jpg', 'type': 'image/imgur', 'tags': [], 'createdAt': '2021-05-15T12:01:28.351Z', 'updatedAt': '2021-05-15T12:01:28.351Z', 'width': 1108, 'height': 1478}, {'id': 'b1176bba-f325-4ac1-b5ee-5a6189e5c31b', 'url': 'https://i.imgur.com/WhVTujO.jpg', 'normalizedUrl': 'https://imgur.com/WhVTujO', 'thumbnail': 'https://i.imgur.com/WhVTujOl.jpg', 'type': 'image/imgur', 'tags': [], 'createdAt': '2021-05-15T12:01:28.351Z', 'updatedAt': '2021-05-15T12:01:28.351Z', 'width': 1500, 'height': 2000}]",False,False,,False,False,,False,
ccae229e-0c07-4b0d-ac9d-a5ef55982097,True,235993401,2021-05-15T12:11:59.441Z,2021-05-15T12:11:59.441Z,6,被小黑蚊叮也會這樣，癢到受不了,1.0,False,False,{},F,中國科技大學,,False,,[],False,False,,False,False,,False,
4aea1bd2-a8bf-486a-8e52-bda0ca89865b,True,235993401,2021-05-15T12:15:57.770Z,2021-05-15T12:15:57.770Z,7,"我小時候很常這樣
最後抓到色素沈澱
超級醜 
但也不知道是被什麼咬的",4.0,False,False,{},F,義守大學,,False,,[],False,False,,False,False,,False,
b71856d3-eab8-4cff-8774-25f8ec685a80,True,235993401,2021-05-15T12:25:50.903Z,2021-05-15T12:25:50.903Z,8,B5 想問您之後是怎麼處理的～噴殺蟲劑嗎,0.0,False,False,{},M,東海大學,,False,,[],False,False,,False,False,,False,
a93be265-41fd-4b12-96c4-ff37f3df1642,True,235993401,2021-05-15T13:50:32.365Z,2021-05-15T13:50:32.365Z,9,"這個感覺有點嚴重欸 建議去看醫生
之前我也是有像妳這樣 結果後面很嚴重喔",2.0,False,False,{},F,中國科技大學,,False,,[],False,False,,False,False,,False,
c4a50441-90fe-4754-9127-7b99643b4558,True,235993401,2021-05-15T14:03:43.680Z,2021-05-15T14:03:43.680Z,10,我之前也有類似的 醫生說是蚊蟲叮咬後造成過敏 就去拿過敏藥 跟止癢的藥膏（超級無敵癢！！）,4.0,False,False,{},F,國立高雄大學,,False,,[],False,False,,False,False,,False,
1efd0692-5ac7-4586-942a-978ffc8d200b,True,235993401,2021-05-15T14:04:10.173Z,2021-05-15T14:04:10.173Z,11,之前也有這種包過 而且到後面都會色素沈澱超醜 到現在我還是不知道是被什麼咬,1.0,False,False,{},F,新生醫護管理專科學校,,False,,[],False,False,,False,False,,False,
446c5907-df85-4732-9f22-72342c8bff11,True,235993401,2021-05-15T14:11:56.131Z,2021-05-15T14:11:56.131Z,12,"我最近腿上長超多！
甚至後背接近屁股也有
拜託希望不是跳蚤😭",0.0,False,False,{},F,東海大學,,False,,[],False,False,,False,False,,False,
66d76bdd-e69a-4e81-ad29-ff2e73eb736b,True,235993401,2021-05-15T15:57:23.699Z,2021-05-15T15:57:23.699Z,13,"https://i.imgur.com/BfjmWXc.jpg
我也有🥲癢爆",0.0,False,False,{},F,明新科技大學,,False,,"[{'id': '48fe8cd1-7676-4e59-be47-e241f8727206', 'url': 'https://i.imgur.com/BfjmWXc.jpg', 'normalizedUrl': 'https://imgur.com/BfjmWXc', 'thumbnail': 'https://i.imgur.com/BfjmWXcl.jpg', 'type': 'image/imgur', 'tags': ['ANNOTATED', 'POSSIBLY_UNSAFE', 'GOOGLE_VISION_ADULT_VERY_LIKELY'], 'createdAt': '2021-05-15T15:57:23.699Z', 'updatedAt': '2021-05-15T15:57:23.699Z', 'width': 1500, 'height': 2000, 'croppingWindow': {'anchorX': 0, 'anchorY': 0, 'width': 1500, 'height': 2000}}]",False,False,,False,False,,False,
f7d872a6-0fb7-4c18-8a24-c45bf70bc7bc,True,235993401,2021-05-15T22:59:22.407Z,2021-05-15T22:59:22.407Z,14,"我也是但我是去年開始被叮才會這樣變紅（不知道為什麼）
去看皮膚科跟我說可能是蚊子品種的關係或免疫力問題 總之拿了止癢和淡化紅腫的藥
只有一點的話 可以不要去看啦
但有各類惡化的情況一定要去看一下醫生",0.0,False,False,{},F,臺北城市科技大學,,False,,[],False,False,,False,False,,False,
3e2ab75b-5fae-4904-920a-76dde92b7527,True,235993401,2021-05-16T04:10:25.450Z,2021-05-16T04:10:25.450Z,15,"我最近也是😭😭
超困擾
留疤超醜
有人有除這種疤的經驗嗎
我已經洗過床單烘過床單
還用過水蒸式除蟲
都還是會有
超無奈",0.0,False,False,{},F,淡江大學,,False,,[],False,False,,False,False,,False,
a0f64881-9ed5-4b48-a6ac-3d1befb988dc,True,235993401,2021-05-16T05:39:57.562Z,2021-05-16T05:39:57.562Z,16,"B8 我去藥局問藥師就說是跳蚤
之後就是買藥膏天天擦🥲
我的房間沒有跳蚤所以沒有特別清理
是晚上出去散步經過草叢或是有流浪狗的地區跳蚤跑進鞋子裡面
之後我換鞋子就沒有再出現新包了",0.0,False,False,{},F,文藻外語大學,,False,,[],False,False,,False,False,,False,
48c76ec6-eecf-4167-9764-332d514ef84b,True,235993401,2021-05-16T06:06:43.223Z,2021-05-16T06:06:43.223Z,17,"卡個也想知道
之前睡起來腳上也是一樣的腫包包
不過後來睡前床邊噴殺蟲劑就好了 
給原PO參考",0.0,False,False,{},F,輔仁大學,,False,,[],False,False,,False,False,,False,
c7fa7366-d6aa-41f1-be89-8d426dc82f1d,True,235993401,2021-05-16T06:06:47.265Z,2021-05-16T06:06:47.265Z,18,B16 原來如此～祝你早日康復,0.0,False,False,{},M,東海大學,,False,,[],False,False,,False,False,,False,
5739a816-bc9a-44db-b307-fadc511922f0,True,235997170,2021-05-15T06:39:42.900Z,2021-05-15T06:39:42.900Z,1,"就台灣人啊

之前自以為沒事
就不戴口罩 不做防疫
這樣做就是有較高的機會確診
但選擇忽視掉
結果現在一爆發 就一堆人在恐慌在跳腳
做決定前 不就是要知道任何後果嗎 

一堆人在那邊罵 在那邊怕
那五月前 這些人是不是也輕忽防疫了呢

做一樣的事 
只是確診的是別人 自己沒確診 就開始罵",5.0,False,False,{},M,國立中央大學,,False,,[],False,False,,False,False,,False,
8b6822e6-268b-4514-ba2c-516ccd850f53,True,235997170,2021-05-15T06:43:16.077Z,2021-05-15T06:43:16.077Z,2,"就跟股市一樣

投資不就是拿閒錢去投資
不拿閒錢下去投資 就是有比較高的機率睡公園

結果也是有一堆人以為台灣股市真的只會往上
結果這幾個禮拜 一直下跌 就開始破頭 在那邊哭",0.0,False,False,{},M,國立中央大學,,False,,[],False,False,,False,False,,False,
b1d5d470-162f-4228-9cff-baf150db7b13,True,235997170,2021-05-15T10:27:29.687Z,2021-05-15T10:27:29.687Z,3,"因為3+11
真的想知道，可以去了解",0.0,False,False,{},M,國立東華大學,,False,,[],False,False,,False,False,,False,
60048455-b5b6-4c01-8ffa-6fa49f5706c4,True,236002823,2021-05-15T17:34:26.129Z,2021-05-15T17:34:26.129Z,1,文森佐好看！宋仲基真的帥,1.0,False,False,{},M,中國文化大學,,False,,[],False,False,,False,False,,False,
84171e31-85ae-4993-8c5f-e625effbae1f,False,236002823,2021-05-15T21:59:23.631Z,2021-05-15T21:59:23.631Z,2,webtoon必須推個今生也請多指教！我最愛的作品！,0.0,True,False,{},F,戀戀漫畫日誌,franz0827,False,,[],False,False,,False,False,,False,
585f8b64-58c1-4aaf-a5ab-548a251f0fa7,True,236002823,2021-05-16T04:42:30.882Z,2021-05-16T04:42:30.882Z,3,有我蔥哥就是讚啦！,0.0,False,False,{},F,輔仁大學,,False,,[],False,False,,False,False,,False,
c6c1f507-76cd-401c-816d-2786f75c7186,True,236002823,2021-05-16T06:38:08.671Z,2021-05-16T06:38:08.671Z,4,你喜歡的跟我好像！😍,0.0,False,False,{},F,國立政治大學,,False,,[],False,False,,False,False,,False,
9d30d240-8d3f-43af-83ea-dcc4cd163839,True,236002655,2021-05-15T17:02:14.650Z,2021-05-15T17:02:14.650Z,1,"老阿北跟老阿嬤
他們都不帶口罩^_^

另外還有超密集群聚的學校補習班

以及去醫院看非重要非緊急的病的人",4.0,False,False,{},F,國立臺灣師範大學,,False,,[],False,False,,False,False,,False,
f627a808-bd59-41e2-95e3-d371763e7cd9,False,236002655,2021-05-15T17:27:15.251Z,2021-05-15T17:27:15.251Z,2,cnn說疫情破口是華航，接下來呢！就自己猜,0.0,True,False,{},M,小肥牛,godblake,False,,[],False,False,,False,False,,False,
366d9523-4cdf-4577-8b36-52f3a843e618,True,236002655,2021-05-15T18:34:39.607Z,2021-05-15T18:35:14.777Z,3,"我家老一輩的韓粉
死不戴口罩
說誰叫你不投韓國瑜
韓導上了就不會爆了
每次聽到都🙄🙄🙄 之後都不想勸了",0.0,False,False,{},M,國立臺灣海洋大學,,False,,[],False,False,,False,False,,False,
d72d137f-48c4-46cd-9fd7-85e04592e776,False,236002655,2021-05-15T22:53:25.281Z,2021-05-15T22:53:25.281Z,4,我家這邊都三級了，還很多老人坐在公園，下巴戴口罩在聊天，更恐怖的是有一家滷味攤老闆竟然完全沒在戴口罩的，我真的很想檢舉他，只是不知要怎麼檢舉。,0.0,True,False,{},F,懶人阿三,v_x,False,,[],False,False,,False,False,,False,
dfaa8591-3e59-46f0-95ca-54773777a1b1,True,236002655,2021-05-16T05:16:12.319Z,2021-05-16T05:17:23.145Z,5,"永和區一堆防疫破口😡😡😡
很多人不乖乖配合政府防疫政策，也有人到現在還不戴口罩出門的⋯
進入超商也不配合實聯制，嫌麻煩，為難超商店員
愛嫌就不要出門啊",1.0,False,False,{},F,銘傳大學,,False,,[],False,False,,False,False,,False,
8afc927b-c6f7-43ec-9c73-c2eb77dada55,True,236001750,2021-05-15T16:29:13.345Z,2021-05-15T16:29:13.345Z,1,我只希望延期不取消🥲🥲,3.0,False,False,{},F,國立政治大學,,False,,[],False,False,,False,False,,False,
c7eb634c-6c38-4d27-aace-cd9fbb1cd4b3,True,236001750,2021-05-16T02:09:05.467Z,2021-05-16T02:09:05.467Z,2,博恩神預測🤣,1.0,False,False,{},F,中原大學,,False,,[],False,False,,False,False,,False,
97cedf0a-fe1c-48fc-870a-7a38e322240b,True,235996035,2021-05-15T10:29:28.479Z,2021-05-15T10:29:28.479Z,1,"無接觸送餐吧
妳的app不會顯示外送員騎車騎到哪了是嗎？",5.0,False,False,{},F,中國科技大學,,False,,[],False,False,,False,False,,False,
44e742c3-047b-41d4-b011-6fb98d3fca1c,True,235996035,2021-05-15T18:58:41.972Z,2021-05-15T18:58:41.972Z,2,對啊 應該可以追蹤訂單吧 你有隨時注意一下嗎,4.0,False,False,{},F,淡江大學,,False,,[],False,False,,False,False,,False,
bc42b4cd-f760-487a-8ea4-41c3f8d355ab,True,235996035,2021-05-15T22:09:55.817Z,2021-05-15T22:09:55.817Z,3,B1 B2 你們這是好客人。身為兼職外送員等店家餐跟等客人取餐是基本的。一堆客人才不會理你到了沒。我自己很久沒跑Uber了前陣子跑Uber 那系統怪怪的，打電話一直跟我講越南文～,1.0,False,False,{},M,輔仁大學,,False,,[],False,False,,False,False,,False,
abd8ab5b-53df-4da5-8fbe-065b560c8a10,True,235996035,2021-05-16T04:05:51.438Z,2021-05-16T04:05:51.438Z,4,幹我也曾經叫uber eat刷卡結果東西根本沒拿到然後外送員直接按完成^^,0.0,False,False,{},F,國立屏東大學,,False,,[],False,False,,False,False,,False,
bb1289fd-5a6c-47db-a67f-a016acee6a45,True,235996035,2021-05-16T05:40:01.613Z,2021-05-16T05:40:20.522Z,5,"B4 我也很擔心這種事 所以我都用現金哈哈
不過昨天外送員跟我說之後好像都只能刷卡
因為疫情的關係～
但不知道是不是真的啦🥲",0.0,False,False,{},F,逢甲大學,,False,,[],False,False,,False,False,,False,
5a28cc8e-be9a-4706-bbdd-a827ac3cba2b,True,235996035,2021-05-16T06:03:58.583Z,2021-05-16T06:03:58.583Z,6,"B3 真假啦 我以為隨時注意外送到哪了 很正常 
因為我覺得外送很累 所以都會隨時看外送到哪了 
然後快到了的話 我就會下去等 不會等他打電話才下去

上次叫外送 等了很久 一問之下 
外送員才說上一個人都不出來拿餐 等了很久 
真的很不ok
這樣也會影響到下一個客人",0.0,False,False,{},F,淡江大學,,False,,[],False,False,,False,False,,False,
e2619ef7-5ef4-4f4a-86d5-2c242bc55972,True,235996035,2021-05-16T06:10:53.418Z,2021-05-16T06:10:53.418Z,7,"B5  我看新聞是寫雙北暫停現金付款
然後餐點會放門口或警衛室，就是無接觸送餐
app 很方便可以看外送員的位置
題外話 肯德基很早就推無接觸送餐
然後肯德基的app是會選擇送達時間
如果會延遲肯德基那邊會打電話通知時間",0.0,False,False,{},F,中國科技大學,,False,,[],False,False,,False,False,,False,
99096ccc-6e24-4252-951e-99f2e3491ac1,True,235996035,2021-05-16T07:05:02.609Z,2021-05-16T07:05:02.609Z,8,B6 真的沒有，現在疫情很多社區沒辦法送上去。我們送過有經驗都還會提早3～5分鐘跟客人說在幾分鐘到請他下來拿，很常到了還要等他個5分鐘，真的不知道那些人有沒有同理心，都已經提早告訴他了～那種人通常我也不會跟他打哈哈，給他就閃了,0.0,False,False,{},M,輔仁大學,,False,,[],False,False,,False,False,,False,
9e4cbdbc-b9cb-4377-ab06-d9c0f4ef9623,True,235997393,2021-05-15T06:54:03.433Z,2021-05-15T06:54:03.433Z,1,"廢宅都會在家看MSI 看Netflix 看 vtuber啦
然後叫外送啦",2.0,False,False,{},M,國立中央大學,,False,,[],False,False,,False,False,,False,
581bab10-a80a-4c3d-a48a-9e70942632df,True,235997393,2021-05-15T06:56:46.724Z,2021-05-15T06:56:46.724Z,2,我在家打手槍,2.0,False,False,{},M,國立臺灣海洋大學,,False,,[],False,False,,False,False,,False,
7c315791-f569-4162-89d6-85c67a6ea072,False,235997393,2021-05-15T06:58:30.485Z,2021-05-15T06:58:30.485Z,3,"我直接睡到1點
起床吃飯 等等繼續睡💤",1.0,True,False,{},F,想卡稱好難,dazzler.,False,,[],False,False,,False,False,,False,
b286b0dd-7317-48b3-958d-139e98145a46,True,235997393,2021-05-15T06:58:48.430Z,2021-05-15T06:58:48.430Z,4,B1 微油,0.0,False,False,{},M,國立臺灣大學,,True,,[],False,False,,False,False,,False,
d5d7b65e-bb26-4d3a-8d64-b5923ace0d64,True,235997393,2021-05-15T06:59:06.956Z,2021-05-15T06:59:06.956Z,5,B2 我晚點再來,0.0,False,False,{},M,國立臺灣大學,,True,,[],False,False,,False,False,,False,
db66f546-c76c-41a1-a966-c78193794ae9,True,235997393,2021-05-15T06:59:44.468Z,2021-05-15T06:59:44.468Z,6,B3 現在睡覺都對社會有貢獻 當然要睡,2.0,False,False,{},M,國立臺灣大學,,True,,[],False,False,,False,False,,False,
2eb1ddc0-7b5e-4e19-a8d4-93771069b9d1,False,235997393,2021-05-15T07:01:37.567Z,2021-05-15T07:01:37.567Z,7,B6 笑死,1.0,True,False,{},F,想卡稱好難,dazzler.,False,,[],False,False,,False,False,,False,
449d5fae-6d02-45a6-b121-60980d83941a,True,235997393,2021-05-15T07:02:32.270Z,2021-05-15T07:03:24.939Z,8,"我們這都在大搶…
全聯、家樂福都人潮…

by 和平醫院附近的居民",0.0,False,False,{},F,國立臺灣藝術大學,,False,,[],False,False,,False,False,,False,
1bff537b-b300-4bd5-a394-2216e3020abb,True,235997393,2021-05-15T07:07:48.326Z,2021-05-15T07:07:48.326Z,9,B8 oh 穴⋯ 妳要注意健康嘿 簡單買點糧食就窩在家吧,0.0,False,False,{},M,國立臺灣大學,,True,,[],False,False,,False,False,,False,
0c566546-200c-427d-8609-1bc93f80b18a,True,235997393,2021-05-15T07:50:39.008Z,2021-05-15T07:50:39.008Z,10,B4  你都說你是肥宅了  還在油不油？,0.0,False,False,{},M,國立中央大學,,False,,[],False,False,,False,False,,False,
