,product,orderId,clientId,gender,orderdate,grossmarg
1315,milk,659,230,女性,2017-03-08,50
1316,milk,999,16,女性,2017-03-20,50
1317,milk,824,296,男性,2017-03-11,50
1318,milk,659,230,女性,2017-03-08,50
1319,milk,692,91,女性,2017-04-06,50
1320,milk,660,237,男性,2017-03-10,50
1321,milk,166,116,女性,2017-04-01,50
1322,milk,693,116,女性,2017-01-20,50
1323,milk,693,116,女性,2017-01-20,50
1324,milk,746,171,女性,2017-03-05,50
1325,milk,944,165,女性,2017-03-20,50
1326,milk,420,38,女性,2017-02-26,50
1327,milk,585,116,女性,2017-01-13,50
1328,milk,420,38,女性,2017-02-26,50
1329,milk,250,14,男性,2017-01-02,50
1330,milk,168,198,女性,2017-02-16,50
1331,milk,749,279,男性,2017-03-21,50
1332,milk,695,97,女性,2017-01-09,50
1333,milk,168,198,女性,2017-02-16,50
1334,milk,447,172,女性,2017-01-30,50
1335,milk,663,136,男性,2017-01-28,50
1336,milk,506,165,女性,2017-01-14,50
1337,milk,832,253,女性,2017-04-08,50
1338,milk,750,184,男性,2017-01-13,50
1339,milk,448,38,女性,2017-03-26,50
1340,milk,919,31,男性,2017-01-06,50
1341,milk,588,83,男性,2017-03-13,50
1342,milk,367,54,男性,2017-01-17,50
1343,milk,170,37,女性,2017-04-10,50
1344,milk,253,133,男性,2017-02-10,50
1345,milk,425,106,男性,2017-02-16,50
1346,milk,667,216,男性,2017-01-29,50
1347,milk,781,279,男性,2017-01-27,50
1348,milk,920,112,女性,2017-03-14,50
1349,milk,254,190,男性,2017-04-11,50
1350,milk,254,190,男性,2017-04-11,50
1351,milk,509,73,男性,2017-03-28,50
1352,milk,920,112,女性,2017-03-14,50
1353,milk,255,219,女性,2017-01-07,50
1354,milk,400,172,女性,2017-02-24,50
1355,milk,478,19,女性,2017-01-10,50
1356,milk,426,241,男性,2017-01-30,50
1357,milk,534,168,女性,2017-02-01,50
1358,milk,756,32,女性,2017-02-07,50
1359,milk,670,159,男性,2017-01-23,50
1360,milk,593,6,女性,2017-02-13,50
1361,milk,922,195,女性,2017-04-03,50
1362,milk,176,281,女性,2017-03-07,50
1363,milk,867,87,男性,2017-01-23,50
1364,milk,952,124,男性,2017-03-07,50
1365,milk,259,104,女性,2017-02-16,50
1366,milk,513,132,男性,2017-04-09,50
1367,milk,594,189,男性,2017-04-04,50
1368,milk,703,228,女性,2017-04-04,50
1369,milk,178,103,女性,2017-02-21,50
1370,milk,179,81,女性,2017-03-09,50
1371,milk,840,45,女性,2017-02-19,50
1372,milk,536,8,女性,2017-04-07,50
1373,milk,260,239,女性,2017-03-15,50
1374,milk,260,239,女性,2017-03-15,50
1375,milk,759,25,女性,2017-03-23,50
1376,milk,646,108,男性,2017-01-28,50
1377,milk,624,275,女性,2017-01-30,50
1378,milk,428,31,男性,2017-02-22,50
1379,milk,678,90,女性,2017-03-04,50
1380,milk,870,60,男性,2017-03-18,50
1381,milk,679,22,女性,2017-02-14,50
1382,milk,429,210,女性,2017-03-24,50
1383,milk,957,199,女性,2017-02-20,50
1384,milk,457,28,女性,2017-01-02,50
1385,milk,457,28,女性,2017-01-02,50
1386,milk,182,177,女性,2017-03-15,50
1387,milk,844,225,女性,2017-02-22,50
1388,milk,458,36,女性,2017-03-13,50
1389,milk,182,177,女性,2017-03-15,50
1390,milk,458,36,女性,2017-03-13,50
1391,milk,959,95,女性,2017-01-30,50
1392,milk,707,171,女性,2017-01-23,50
1393,milk,572,87,男性,2017-03-20,50
1394,milk,682,81,女性,2017-03-29,50
1395,milk,379,187,女性,2017-01-28,50
1396,milk,960,81,女性,2017-01-09,50
1397,milk,649,135,女性,2017-01-17,50
1398,milk,764,212,女性,2017-04-04,50
1399,milk,791,40,男性,2017-04-06,50
1400,milk,764,212,女性,2017-04-04,50
1401,milk,932,3,女性,2017-01-12,50
1402,milk,603,177,女性,2017-03-23,50
1403,milk,684,28,女性,2017-04-03,50
1404,milk,684,28,女性,2017-04-03,50
1405,milk,185,165,女性,2017-01-14,50
1406,milk,848,296,男性,2017-03-12,50
1407,milk,434,119,男性,2017-01-03,50
1408,milk,685,198,女性,2017-02-26,50
1409,milk,544,163,女性,2017-01-09,50
1410,milk,186,95,女性,2017-02-23,50
1411,milk,767,69,男性,2017-02-18,50
1412,milk,435,231,女性,2017-03-21,50
1413,milk,492,154,女性,2017-02-19,50
1414,milk,464,217,女性,2017-02-26,50
1415,milk,436,7,女性,2017-02-05,50
1416,milk,522,8,女性,2017-01-09,50
1417,milk,437,189,男性,2017-03-13,50
1418,milk,187,67,男性,2017-03-01,50
1419,milk,607,67,男性,2017-01-29,50
1420,milk,218,115,男性,2017-02-14,50
1421,milk,714,296,男性,2017-03-13,50
1422,milk,938,147,男性,2017-01-10,50
1423,milk,439,290,女性,2017-03-20,50
1424,milk,360,281,女性,2017-02-17,50
1425,milk,439,290,女性,2017-03-20,50
1426,milk,688,192,男性,2017-02-14,50
1427,milk,219,272,男性,2017-01-30,50
1428,milk,689,147,男性,2017-04-02,50
1429,milk,190,135,女性,2017-01-07,50
1430,milk,940,214,女性,2017-01-20,50
1431,milk,220,123,女性,2017-04-10,50
1432,milk,741,284,女性,2017-02-14,50
1433,milk,971,58,男性,2017-02-25,50
1434,milk,610,113,男性,2017-03-27,50
1435,milk,441,60,男性,2017-03-12,50
1436,milk,193,124,男性,2017-03-02,50
1437,milk,526,7,女性,2017-01-22,50
1438,milk,442,294,女性,2017-02-22,50
1439,milk,221,270,男性,2017-01-26,50
1440,milk,718,253,女性,2017-03-31,50
1441,milk,612,54,男性,2017-02-25,50
1442,milk,692,91,女性,2017-04-06,50
1443,milk,886,162,女性,2017-02-03,50
1444,milk,419,201,男性,2017-03-27,50
1445,milk,443,276,男性,2017-03-20,50
1446,milk,952,124,男性,2017-03-07,50
1447,milk,703,228,女性,2017-04-04,50
1448,milk,720,104,女性,2017-04-07,50
1449,milk,695,97,女性,2017-01-09,50
1450,milk,802,210,女性,2017-01-15,50
1451,milk,720,104,女性,2017-04-07,50
1452,milk,196,205,女性,2017-03-22,50
1453,milk,472,123,女性,2017-02-21,50
1454,milk,947,15,女性,2017-02-13,50
1455,milk,556,36,女性,2017-01-04,50
1456,milk,696,293,女性,2017-03-05,50
1457,milk,778,294,女性,2017-01-10,50
1458,milk,947,15,女性,2017-02-13,50
1459,milk,448,38,女性,2017-03-26,50
1460,milk,722,102,男性,2017-02-12,50
1461,milk,367,54,男性,2017-01-17,50
1462,milk,948,282,女性,2017-01-28,50
1463,milk,806,244,女性,2017-03-07,50
1464,milk,617,196,女性,2017-01-23,50
1465,milk,367,54,男性,2017-01-17,50
1466,milk,862,18,男性,2017-02-06,50
1467,milk,532,298,女性,2017-03-21,50
1468,milk,919,31,男性,2017-01-06,50
1469,milk,450,285,男性,2017-01-07,50
1470,milk,198,39,女性,2017-01-22,50
1471,milk,199,256,男性,2017-04-02,50
1472,milk,283,130,男性,2017-01-23,50
1473,milk,865,177,女性,2017-03-28,50
1474,milk,369,6,女性,2017-02-03,50
1475,milk,591,211,女性,2017-02-05,50
1476,milk,982,219,女性,2017-04-06,50
1477,milk,865,177,女性,2017-03-28,50
1478,milk,479,139,女性,2017-03-02,50
1479,milk,983,5,男性,2017-01-17,50
1480,milk,285,98,男性,2017-03-27,50
1481,milk,200,285,男性,2017-01-21,50
1482,milk,534,168,女性,2017-02-01,50
1483,milk,200,285,男性,2017-01-21,50
1484,milk,984,116,女性,2017-04-01,50
1485,milk,985,290,女性,2017-02-28,50
1486,milk,792,272,男性,2017-03-13,50
1487,milk,963,143,女性,2017-02-02,50
1488,milk,923,209,男性,2017-01-19,50
1489,milk,986,142,女性,2017-03-23,50
1490,milk,923,209,男性,2017-01-19,50
1491,milk,455,79,男性,2017-02-13,50
1492,milk,954,88,女性,2017-03-04,50
1493,milk,730,121,女性,2017-02-26,50
1494,milk,375,72,男性,2017-04-04,50
1495,milk,704,12,男性,2017-03-21,50
1496,milk,869,202,男性,2017-01-23,50
1497,milk,759,25,女性,2017-03-23,50
1498,milk,486,170,女性,2017-02-01,50
1499,milk,457,28,女性,2017-01-02,50
1500,milk,289,88,女性,2017-01-15,50
1501,milk,486,170,女性,2017-02-01,50
1502,milk,787,214,女性,2017-02-15,50
1503,milk,814,93,女性,2017-04-03,50
1504,milk,235,209,男性,2017-01-19,50
1505,milk,407,176,男性,2017-03-24,50
1506,milk,647,146,女性,2017-01-20,50
1507,milk,958,66,女性,2017-01-20,50
1508,milk,872,73,男性,2017-01-10,50
1509,milk,236,240,女性,2017-03-27,50
1510,milk,378,13,男性,2017-03-26,50
1511,milk,929,23,男性,2017-02-17,50
1512,milk,488,163,女性,2017-02-18,50
1513,milk,901,60,男性,2017-01-09,50
1514,milk,581,202,男性,2017-01-14,50
1515,milk,460,108,男性,2017-02-17,50
1516,milk,489,27,男性,2017-03-14,50
1517,milk,789,95,女性,2017-01-17,50
1518,milk,885,256,男性,2017-04-04,50
1519,milk,211,206,女性,2017-02-07,50
1520,milk,292,213,男性,2017-03-12,50
1521,milk,961,131,男性,2017-01-12,50
1522,milk,710,267,女性,2017-04-05,50
1523,milk,792,272,男性,2017-03-13,50
1524,milk,211,206,女性,2017-02-07,50
1525,milk,792,272,男性,2017-03-13,50
1526,milk,914,246,男性,2017-02-27,50
1527,milk,230,181,男性,2017-03-31,50
1528,milk,964,286,女性,2017-02-12,50
1529,milk,295,274,男性,2017-01-07,50
1530,milk,576,22,女性,2017-02-10,50
1531,milk,214,11,男性,2017-03-14,50
1532,milk,463,185,男性,2017-01-20,50
1533,milk,324,174,女性,2017-02-03,50
1534,milk,849,254,女性,2017-01-09,50
1535,milk,241,223,女性,2017-03-27,50
1536,milk,296,77,女性,2017-04-05,50
1537,milk,629,46,女性,2017-01-12,50
1538,milk,909,223,女性,2017-01-06,50
1539,milk,217,267,女性,2017-01-04,50
1540,milk,967,25,女性,2017-01-29,50
1541,milk,243,173,男性,2017-02-09,50
1542,milk,795,166,男性,2017-03-08,50
1543,milk,715,15,女性,2017-03-21,50
1544,milk,386,198,女性,2017-03-18,50
1545,milk,883,103,女性,2017-02-27,50
1546,milk,327,200,男性,2017-01-16,50
1547,milk,715,15,女性,2017-03-21,50
1548,milk,609,249,女性,2017-02-18,50
1549,milk,550,109,女性,2017-02-11,50
1550,milk,219,272,男性,2017-01-30,50
1551,milk,798,53,男性,2017-03-10,50
1552,milk,741,284,女性,2017-02-14,50
1553,milk,550,109,女性,2017-02-11,50
1554,milk,920,112,女性,2017-03-14,50
1555,milk,717,49,女性,2017-03-27,50
1556,milk,301,253,女性,2017-04-05,50
1557,milk,301,253,女性,2017-04-05,50
1558,milk,894,165,女性,2017-03-26,50
1559,milk,611,100,男性,2017-03-16,50
1560,milk,943,295,女性,2017-02-17,50
1561,milk,401,199,女性,2017-03-29,50
1562,milk,885,256,男性,2017-04-04,50
1563,milk,973,267,女性,2017-02-04,50
1564,milk,248,206,女性,2017-01-08,50
1565,milk,364,258,女性,2017-01-12,50
1566,milk,453,11,男性,2017-01-19,50
1567,milk,491,130,男性,2017-02-04,50
1568,milk,643,108,男性,2017-04-09,50
1569,milk,914,246,男性,2017-02-27,50
1570,milk,585,116,女性,2017-01-13,50
1571,milk,829,188,女性,2017-01-19,50
1572,milk,231,292,女性,2017-03-25,50
1573,milk,223,230,女性,2017-02-20,50
1574,milk,858,295,女性,2017-01-15,50
1575,milk,889,294,女性,2017-02-08,50
1576,milk,976,229,女性,2017-01-31,50
1577,milk,721,201,男性,2017-03-11,50
1578,milk,804,147,男性,2017-04-11,50
1579,milk,396,264,男性,2017-03-14,50
1580,milk,474,27,男性,2017-03-27,50
1581,milk,335,62,女性,2017-03-27,50
1582,milk,529,292,女性,2017-01-19,50
1583,milk,861,110,男性,2017-02-28,50
1584,milk,957,199,女性,2017-02-20,50
1585,milk,979,118,女性,2017-01-29,50
1586,milk,226,162,女性,2017-02-13,50
1587,milk,806,244,女性,2017-03-07,50
1588,milk,337,108,男性,2017-04-09,50
1589,milk,667,216,男性,2017-01-29,50
1590,milk,667,216,男性,2017-01-29,50
1591,milk,508,234,女性,2017-02-13,50
1592,milk,754,167,女性,2017-03-01,50
1593,milk,981,24,男性,2017-02-08,50
1594,milk,996,48,女性,2017-02-05,50
1595,milk,726,251,男性,2017-01-26,50
1596,milk,668,214,女性,2017-02-28,50
1597,milk,920,112,女性,2017-03-14,50
1598,milk,823,244,女性,2017-01-26,50
1599,milk,983,5,男性,2017-01-17,50
1600,milk,669,157,女性,2017-02-21,50
1601,milk,904,90,女性,2017-03-04,50
1602,milk,401,199,女性,2017-03-29,50
1603,milk,984,116,女性,2017-04-01,50
1604,milk,230,181,男性,2017-03-31,50
1605,milk,258,33,男性,2017-03-10,50
1606,milk,433,67,男性,2017-04-04,50
1607,milk,810,110,男性,2017-02-10,50
1608,milk,575,261,男性,2017-01-28,50
1609,milk,728,142,女性,2017-01-27,50
1610,milk,757,59,女性,2017-03-27,50
1611,milk,868,83,男性,2017-02-23,50
1612,milk,819,1,男性,2017-03-17,50
1613,milk,483,120,女性,2017-01-25,50
1614,milk,675,47,男性,2017-01-29,50
1615,milk,704,12,男性,2017-03-21,50
1616,milk,812,159,男性,2017-02-14,50
1617,milk,241,223,女性,2017-03-27,50
1618,milk,769,267,女性,2017-02-17,50
1619,milk,705,289,女性,2017-04-06,50
1620,milk,234,108,男性,2017-03-07,50
1621,milk,486,170,女性,2017-02-01,50
1622,milk,890,24,男性,2017-02-14,50
1623,milk,487,130,男性,2017-01-19,50
1624,milk,909,223,女性,2017-01-06,50
1625,milk,598,79,男性,2017-03-12,50
1626,milk,988,112,女性,2017-03-20,50
1627,milk,821,200,男性,2017-02-22,50
1628,milk,814,93,女性,2017-04-03,50
1629,milk,988,112,女性,2017-03-20,50
1630,milk,928,150,男性,2017-03-04,50
1631,milk,988,112,女性,2017-03-20,50
1632,milk,822,164,女性,2017-02-17,50
1633,milk,873,235,女性,2017-01-04,50
1634,milk,425,106,男性,2017-02-16,50
1635,milk,798,53,男性,2017-03-10,50
1636,milk,874,202,男性,2017-03-27,50
1637,milk,930,280,女性,2017-03-24,50
1638,milk,864,51,男性,2017-02-09,50
1639,milk,941,268,男性,2017-01-20,50
1640,milk,736,262,男性,2017-02-23,50
1641,milk,372,49,女性,2017-03-09,50
1642,milk,904,90,女性,2017-03-04,50
1643,milk,542,149,女性,2017-02-05,50
1644,milk,491,130,男性,2017-02-04,50
1645,milk,410,200,男性,2017-02-10,50
1646,milk,826,276,男性,2017-02-13,50
1647,milk,962,236,女性,2017-03-20,50
1648,milk,701,198,女性,2017-03-19,50
1649,milk,434,119,男性,2017-01-03,50
1650,milk,576,22,女性,2017-02-10,50
1651,milk,934,243,男性,2017-02-16,50
1652,milk,628,65,女性,2017-02-17,50
1653,milk,241,223,女性,2017-03-27,50
1654,milk,605,298,女性,2017-02-27,50
1655,milk,907,204,女性,2017-03-03,50
1656,milk,993,201,男性,2017-04-07,50
1657,milk,472,123,女性,2017-02-21,50
1658,milk,881,215,男性,2017-02-01,50
1659,milk,936,185,男性,2017-03-20,50
1660,milk,993,201,男性,2017-04-07,50
1661,milk,654,81,女性,2017-01-04,50
1662,milk,870,60,男性,2017-03-18,50
1663,milk,909,223,女性,2017-01-06,50
1664,milk,537,46,女性,2017-01-16,50
1665,milk,995,22,女性,2017-02-15,50
1666,milk,995,22,女性,2017-02-15,50
1667,milk,988,112,女性,2017-03-20,50
1668,milk,439,290,女性,2017-03-20,50
1669,milk,706,225,女性,2017-03-09,50
1670,milk,360,281,女性,2017-02-17,50
1671,milk,497,209,男性,2017-04-07,50
1672,milk,950,138,女性,2017-01-24,50
1673,milk,772,102,男性,2017-03-04,50
1674,milk,884,48,女性,2017-01-27,50
1675,milk,619,28,女性,2017-03-20,50
1676,milk,742,157,女性,2017-04-05,50
1677,milk,300,139,女性,2017-02-18,50
1678,milk,708,281,女性,2017-01-27,50
1679,milk,809,172,女性,2017-03-30,50
1680,milk,912,214,女性,2017-03-22,50
1681,milk,749,279,男性,2017-03-21,50
1682,milk,921,148,女性,2017-03-05,50
1683,milk,395,18,男性,2017-01-11,50
1684,milk,1000,273,女性,2017-01-06,50
1685,milk,692,91,女性,2017-04-06,50
1686,milk,952,124,男性,2017-03-07,50
1687,milk,312,225,女性,2017-02-12,50
1688,milk,269,246,男性,2017-03-15,50
1689,milk,565,18,男性,2017-02-24,50
1690,milk,792,272,男性,2017-03-13,50
1691,milk,878,19,女性,2017-03-20,50
1692,milk,520,43,女性,2017-01-24,50
1693,milk,818,10,男性,2017-02-01,50
1694,milk,771,36,女性,2017-03-11,50
1695,milk,748,97,女性,2017-03-05,50
1696,milk,910,264,男性,2017-02-11,50
1697,milk,786,290,女性,2017-02-18,50
1698,milk,987,132,男性,2017-02-15,50
1699,milk,966,70,男性,2017-02-04,50
1700,milk,588,83,男性,2017-03-13,50
1701,milk,529,292,女性,2017-01-19,50
1702,milk,607,67,男性,2017-01-29,50
1703,milk,721,201,男性,2017-03-11,50
1704,milk,898,8,女性,2017-01-28,50
1705,milk,988,112,女性,2017-03-20,50
1706,milk,647,146,女性,2017-01-20,50
1707,milk,736,262,男性,2017-02-23,50
1708,milk,424,147,男性,2017-02-10,50
1709,milk,653,160,女性,2017-01-31,50
1710,milk,958,66,女性,2017-01-20,50
1711,milk,900,7,女性,2017-03-07,50
1712,milk,733,106,男性,2017-02-11,50
1713,milk,282,103,女性,2017-02-26,50
1714,milk,388,262,男性,2017-03-29,50
1715,milk,782,119,男性,2017-04-04,50
1716,milk,754,167,女性,2017-03-01,50
1717,milk,619,28,女性,2017-03-20,50
1718,milk,913,263,女性,2017-02-09,50
1719,milk,275,297,女性,2017-04-08,50
1720,milk,771,36,女性,2017-03-11,50
1721,milk,344,129,女性,2017-03-18,50
1722,milk,793,268,男性,2017-03-13,50
1723,milk,898,8,女性,2017-01-28,50
1724,milk,922,195,女性,2017-04-03,50
1725,milk,512,130,男性,2017-02-19,50
1726,milk,877,91,女性,2017-03-22,50
1727,milk,410,200,男性,2017-02-10,50
1728,milk,757,59,女性,2017-03-27,50
1729,milk,520,43,女性,2017-01-24,50
1730,milk,355,201,男性,2017-03-07,50
1731,milk,992,67,男性,2017-01-15,50
1732,milk,899,18,男性,2017-02-20,50
1733,milk,971,58,男性,2017-02-25,50
1734,milk,883,103,女性,2017-02-27,50
1735,milk,577,152,男性,2017-01-02,50
1736,milk,979,118,女性,2017-01-29,50
1737,milk,492,154,女性,2017-02-19,50
1738,milk,632,176,男性,2017-03-22,50
1739,milk,813,129,女性,2017-02-16,50
1740,milk,793,268,男性,2017-03-13,50
1741,milk,987,132,男性,2017-02-15,50
1742,milk,917,190,男性,2017-03-14,50
1743,milk,684,28,女性,2017-04-03,50
1744,milk,733,106,男性,2017-02-11,50
1745,milk,782,119,男性,2017-04-04,50
1746,milk,581,202,男性,2017-01-14,50
1747,milk,993,201,男性,2017-04-07,50
1748,milk,524,265,女性,2017-03-13,50
1749,milk,907,204,女性,2017-03-03,50
1750,milk,685,198,女性,2017-02-26,50
1751,milk,740,204,女性,2017-02-27,50
1752,milk,329,270,男性,2017-02-02,50
1753,milk,524,265,女性,2017-03-13,50
1754,milk,939,65,女性,2017-02-14,50
1755,milk,864,51,男性,2017-02-09,50
1756,milk,813,129,女性,2017-02-16,50
1757,milk,851,272,男性,2017-01-14,50
1758,milk,633,218,男性,2017-02-15,50
1759,milk,654,81,女性,2017-01-04,50
1760,milk,736,262,男性,2017-02-23,50
1761,milk,710,267,女性,2017-04-05,50
1762,milk,932,3,女性,2017-01-12,50
1763,milk,947,15,女性,2017-02-13,50
1764,milk,993,201,男性,2017-04-07,50
1765,milk,565,18,男性,2017-02-24,50
1766,milk,973,267,女性,2017-02-04,50
1767,milk,688,192,男性,2017-02-14,50
1768,milk,467,88,女性,2017-01-22,50
1769,milk,699,119,男性,2017-01-16,50
1770,milk,754,167,女性,2017-03-01,50
1771,milk,711,225,女性,2017-03-07,50
1772,milk,619,28,女性,2017-03-20,50
1773,milk,769,267,女性,2017-02-17,50
1774,milk,900,7,女性,2017-03-07,50
1775,milk,883,103,女性,2017-02-27,50
1776,milk,443,276,男性,2017-03-20,50
1777,milk,894,165,女性,2017-03-26,50
1778,milk,493,214,女性,2017-03-18,50
1779,milk,368,93,女性,2017-01-27,50
1780,milk,411,237,男性,2017-04-07,50
1781,milk,962,236,女性,2017-03-20,50
1782,milk,951,247,女性,2017-01-27,50
1783,milk,718,253,女性,2017-03-31,50
1784,milk,756,32,女性,2017-02-07,50
1785,milk,966,70,男性,2017-02-04,50
1786,milk,819,1,男性,2017-03-17,50
1787,milk,860,129,女性,2017-02-01,50
1788,milk,983,5,男性,2017-01-17,50
1789,water,96,103,女性,2017-03-12,10
1790,water,53,87,男性,2017-01-05,10
1791,water,105,186,女性,2017-04-08,10
1792,water,79,80,男性,2017-01-23,10
1793,water,108,237,男性,2017-03-21,10
1794,water,168,198,女性,2017-02-16,10
1795,water,280,96,女性,2017-04-11,10
1796,water,310,264,男性,2017-01-09,10
1797,water,68,233,男性,2017-03-03,10
1798,water,394,202,男性,2017-04-04,10
1799,water,280,96,女性,2017-04-11,10
1800,water,79,80,男性,2017-01-23,10
1801,water,354,167,女性,2017-04-08,10
1802,water,95,190,男性,2017-04-05,10
1803,water,239,15,女性,2017-03-15,10
1804,water,226,162,女性,2017-02-13,10
1805,water,31,43,女性,2017-03-28,10
1806,water,33,232,男性,2017-02-19,10
1807,water,39,91,女性,2017-03-10,10
1808,water,31,43,女性,2017-03-28,10
1809,water,112,1,男性,2017-02-23,10
1810,water,305,275,女性,2017-01-17,10
1811,water,244,217,女性,2017-01-11,10
1812,water,31,43,女性,2017-03-28,10
1813,water,20,77,女性,2017-01-09,10
1814,water,95,190,男性,2017-04-05,10
1815,water,237,298,女性,2017-02-26,10
1816,water,6,34,男性,2017-03-16,10
1817,water,170,37,女性,2017-04-10,10
1818,water,82,266,男性,2017-03-18,10
1819,water,4,95,女性,2017-03-28,10
1820,water,262,141,女性,2017-01-11,10
1821,water,56,1,男性,2017-04-03,10
1822,water,96,103,女性,2017-03-12,10
1823,water,379,187,女性,2017-01-28,10
1824,water,68,233,男性,2017-03-03,10
1825,water,28,238,女性,2017-03-29,10
1826,water,73,153,男性,2017-01-14,10
1827,water,277,17,女性,2017-02-06,10
1828,water,248,206,女性,2017-01-08,10
1829,water,30,19,女性,2017-03-20,10
1830,water,140,133,男性,2017-02-06,10
1831,water,82,266,男性,2017-03-18,10
1832,water,181,165,女性,2017-02-19,10
1833,water,195,119,男性,2017-04-08,10
1834,water,102,161,女性,2017-03-13,10
1835,water,39,91,女性,2017-03-10,10
1836,water,404,111,女性,2017-02-09,10
1837,water,357,170,女性,2017-04-06,10
1838,water,167,295,女性,2017-03-22,10
1839,water,137,28,女性,2017-01-19,10
1840,water,366,244,女性,2017-01-22,10
1841,water,63,229,女性,2017-02-22,10
1842,water,399,48,女性,2017-03-13,10
1843,water,55,160,女性,2017-04-01,10
1844,water,250,14,男性,2017-01-02,10
1845,water,2,276,男性,2017-02-18,10
1846,water,385,2,男性,2017-03-31,10
1847,water,19,144,女性,2017-01-09,10
1848,water,32,57,女性,2017-02-26,10
1849,water,367,54,男性,2017-01-17,10
1850,water,73,153,男性,2017-01-14,10
1851,water,15,280,女性,2017-03-11,10
1852,water,79,80,男性,2017-01-23,10
1853,water,144,3,女性,2017-02-21,10
1854,water,59,98,男性,2017-02-13,10
1855,water,144,3,女性,2017-02-21,10
1856,water,279,13,男性,2017-01-27,10
1857,water,30,19,女性,2017-03-20,10
1858,water,198,39,女性,2017-01-22,10
1859,water,314,240,女性,2017-01-08,10
1860,water,147,148,女性,2017-01-02,10
1861,water,183,108,男性,2017-02-28,10
1862,water,44,182,女性,2017-02-24,10
1863,water,239,15,女性,2017-03-15,10
1864,water,330,60,男性,2017-03-27,10
1865,water,86,73,男性,2017-03-26,10
1866,water,61,80,男性,2017-02-15,10
1867,water,61,80,男性,2017-02-15,10
1868,water,257,47,男性,2017-02-06,10
1869,water,17,280,女性,2017-01-31,10
1870,water,279,13,男性,2017-01-27,10
1871,water,393,60,男性,2017-03-27,10
1872,water,15,280,女性,2017-03-11,10
1873,water,308,91,女性,2017-03-22,10
1874,water,108,237,男性,2017-03-21,10
1875,water,99,148,女性,2017-02-19,10
1876,water,2,276,男性,2017-02-18,10
1877,water,333,282,女性,2017-03-12,10
1878,water,203,206,女性,2017-03-25,10
1879,water,147,148,女性,2017-01-02,10
1880,water,186,95,女性,2017-02-23,10
1881,water,421,113,男性,2017-01-17,10
1882,water,30,19,女性,2017-03-20,10
1883,water,66,115,男性,2017-01-25,10
1884,water,95,190,男性,2017-04-05,10
1885,water,118,219,女性,2017-03-27,10
1886,water,222,284,女性,2017-01-19,10
1887,water,206,50,男性,2017-02-18,10
1888,water,92,33,男性,2017-01-14,10
1889,water,347,161,女性,2017-02-03,10
1890,water,170,37,女性,2017-04-10,10
1891,water,336,263,女性,2017-02-08,10
1892,water,219,272,男性,2017-01-30,10
1893,water,263,20,男性,2017-03-14,10
1894,water,208,293,女性,2017-04-11,10
1895,water,43,64,女性,2017-03-15,10
1896,water,249,39,女性,2017-01-25,10
1897,water,10,59,女性,2017-04-03,10
1898,water,226,162,女性,2017-02-13,10
1899,water,297,174,女性,2017-01-11,10
1900,water,266,58,男性,2017-02-21,10
1901,water,238,189,男性,2017-01-15,10
1902,water,19,144,女性,2017-01-09,10
1903,water,1,166,男性,2017-04-07,10
1904,water,9,93,女性,2017-01-16,10
1905,water,351,72,男性,2017-01-08,10
1906,water,183,108,男性,2017-02-28,10
1907,water,432,174,女性,2017-04-08,10
1908,water,68,233,男性,2017-03-03,10
1909,water,264,230,女性,2017-01-31,10
1910,water,337,108,男性,2017-04-09,10
1911,water,87,170,女性,2017-03-07,10
1912,water,67,171,女性,2017-04-04,10
1913,water,77,218,男性,2017-02-28,10
1914,water,118,219,女性,2017-03-27,10
1915,water,394,202,男性,2017-04-04,10
1916,water,404,111,女性,2017-02-09,10
1917,water,89,13,男性,2017-02-19,10
1918,water,356,7,女性,2017-02-15,10
1919,water,46,88,女性,2017-01-28,10
1920,water,79,80,男性,2017-01-23,10
1921,water,384,78,女性,2017-02-06,10
1922,water,409,270,男性,2017-03-16,10
1923,water,10,59,女性,2017-04-03,10
1924,water,261,276,男性,2017-02-06,10
1925,water,303,55,女性,2017-03-24,10
1926,water,142,281,女性,2017-03-27,10
1927,water,24,53,男性,2017-01-12,10
1928,water,437,189,男性,2017-03-13,10
1929,water,243,173,男性,2017-02-09,10
1930,water,72,80,男性,2017-03-13,10
1931,water,359,62,女性,2017-04-10,10
1932,water,93,102,男性,2017-02-14,10
1933,water,25,138,女性,2017-03-30,10
1934,water,273,20,男性,2017-01-15,10
1935,water,327,200,男性,2017-01-16,10
1936,water,245,300,男性,2017-02-03,10
1937,water,126,124,男性,2017-01-17,10
1938,water,349,77,女性,2017-02-13,10
1939,water,126,124,男性,2017-01-17,10
1940,water,95,190,男性,2017-04-05,10
1941,water,67,171,女性,2017-04-04,10
1942,water,431,15,女性,2017-01-08,10
1943,water,320,197,女性,2017-03-09,10
1944,water,320,197,女性,2017-03-09,10
1945,water,192,7,女性,2017-02-04,10
1946,water,53,87,男性,2017-01-05,10
1947,water,418,141,女性,2017-04-07,10
1948,water,302,171,女性,2017-01-08,10
1949,water,105,186,女性,2017-04-08,10
1950,water,432,174,女性,2017-04-08,10
1951,water,277,17,女性,2017-02-06,10
1952,water,313,28,女性,2017-03-29,10
1953,water,88,229,女性,2017-02-14,10
1954,water,420,38,女性,2017-02-26,10
1955,water,147,148,女性,2017-01-02,10
1956,water,21,75,男性,2017-04-08,10
